MSSubClass,MSZoning,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,LotFrontage,MasVnrType,MasVnrArea,Electrical,GarageYrBlt,SalePrice
20,3,12461,1,1,3,3,0,0,0,15,2,2,0,2,8,5,1994,1995,1,1,7,7,2,4,2,2,4,3,2,1456,6,0,168,1624,1,0,1,1624,0,0,1624,1,0,2,0,2,1,2,5,6,1,1,1,2,3,757,5,5,2,0,114,192,0,0,0,3,0,1,0,7,2006,8,4,60.0,2.0,0.0,4.0,80.0,262000
60,3,8935,1,1,0,3,0,4,0,5,2,2,0,5,7,5,2002,2002,1,1,12,13,2,4,2,2,4,3,6,0,6,0,831,831,1,0,1,831,829,0,1660,0,0,2,1,3,1,2,7,6,0,3,1,2,2,493,5,5,2,144,68,0,0,0,0,3,4,1,0,7,2009,8,4,39.0,1.0,52.0,4.0,88.0,195000
60,3,7500,1,1,3,3,0,4,0,8,2,2,0,5,7,5,1999,1999,1,1,12,13,3,4,2,4,4,3,6,0,6,0,994,994,1,2,1,1028,776,0,1804,0,0,2,1,3,1,2,7,6,1,5,1,0,2,442,5,5,2,140,60,0,0,0,0,3,4,1,0,6,2010,8,4,31.0,2.0,0.0,4.0,85.0,189000
190,3,32463,1,1,3,2,0,4,1,11,2,2,1,2,4,4,1961,1975,1,1,8,8,3,2,1,4,4,0,1,1159,6,0,90,1249,1,0,1,1622,0,0,1622,1,0,1,0,3,1,3,7,6,1,5,0,0,4,1356,5,5,2,439,0,0,0,0,0,3,4,1,0,3,2007,8,4,43.6,3.0,94.0,4.0,61.0,168000
160,1,2645,1,2,3,3,0,4,0,21,2,2,3,5,8,5,1999,2000,1,1,8,8,2,4,2,2,4,3,6,0,6,0,776,776,1,0,1,764,677,0,1441,0,0,2,1,2,1,2,5,6,0,3,5,3,2,492,5,5,2,206,0,0,0,0,0,3,4,1,0,11,2007,8,4,1.0,1.0,261.0,4.0,85.0,174000
50,4,9600,1,0,3,3,0,4,0,17,2,2,0,0,5,8,1925,1994,2,1,12,13,3,4,2,4,4,2,6,0,6,0,702,702,1,2,1,842,630,0,1472,0,0,1,0,3,1,2,6,6,0,3,5,3,1,250,5,1,1,0,0,84,0,0,0,3,1,1,0,7,2007,8,4,31.0,2.0,0.0,4.0,13.0,125000
120,4,4500,1,1,3,3,0,2,0,11,2,2,4,2,6,5,1999,1999,3,1,12,13,3,4,2,0,4,3,2,883,6,0,341,1224,1,0,1,1224,0,0,1224,1,0,2,0,2,1,3,5,6,0,3,1,0,2,402,5,5,2,0,304,0,0,0,0,3,4,1,0,6,2009,8,4,35.4,1.0,248.0,4.0,85.0,165000
60,3,9364,1,1,3,3,0,0,0,19,2,2,0,5,6,7,1969,1969,1,1,6,6,3,4,1,4,4,3,0,371,6,0,292,663,1,4,1,663,689,0,1352,0,0,1,1,4,1,3,7,6,0,3,1,0,1,299,5,5,2,379,36,0,0,0,0,3,2,1,0,3,2010,8,4,51.0,3.0,88.0,4.0,55.0,158000
60,3,8029,1,1,0,3,0,4,0,8,2,2,0,5,6,5,2005,2005,1,1,12,13,3,4,2,2,4,3,6,0,6,0,728,728,1,0,1,728,728,0,1456,0,0,2,1,3,1,2,8,6,0,3,1,0,2,400,5,5,2,100,24,0,0,0,0,3,4,1,0,7,2008,8,4,22.0,2.0,0.0,4.0,91.0,176000
60,3,14054,1,1,0,3,0,4,0,8,2,2,0,5,7,5,2006,2006,1,1,12,13,2,4,2,2,4,0,6,0,6,0,879,879,1,0,1,879,984,0,1863,0,0,2,1,4,1,2,9,6,1,2,3,0,3,660,5,5,2,100,17,0,0,0,0,3,4,1,0,11,2006,6,5,29.0,2.0,0.0,4.0,92.0,219210
75,4,8850,1,1,0,0,0,0,0,17,2,2,0,4,7,6,1916,1950,1,1,8,8,3,4,0,4,4,3,6,0,6,0,815,815,1,0,1,815,875,0,1690,0,0,1,0,3,1,3,7,6,1,2,5,3,1,225,5,5,2,0,0,330,0,0,0,3,4,1,0,7,2006,5,4,36.0,2.0,0.0,4.0,6.0,144000
20,3,9100,1,1,3,3,0,4,0,5,2,2,0,2,7,5,2001,2001,1,1,12,13,2,4,2,2,4,3,6,0,6,0,1212,1212,1,0,1,1212,0,0,1212,0,0,2,0,3,1,2,6,6,0,3,1,2,2,573,5,5,2,356,0,0,0,0,0,3,4,1,0,6,2009,8,4,41.0,2.0,0.0,4.0,87.0,178000
20,3,11235,1,1,3,3,0,4,0,19,2,2,0,2,4,5,1963,1979,1,1,6,6,3,4,1,4,4,3,5,547,6,0,504,1051,1,2,1,1382,0,0,1382,0,0,1,1,3,1,3,6,6,1,4,1,3,2,459,5,5,2,0,82,0,0,0,0,3,4,1,0,10,2006,8,4,46.0,1.0,24.0,4.0,60.0,148000
20,3,9353,1,1,3,3,0,4,0,12,2,2,0,2,4,5,1970,1970,1,1,8,8,3,4,1,4,4,3,6,0,6,0,864,864,1,2,1,864,0,0,864,0,0,1,0,3,1,3,5,6,0,3,1,3,1,280,5,5,2,0,0,0,0,0,0,3,4,3,0,7,2006,7,0,42.0,2.0,0.0,4.0,58.0,116050
60,3,10400,1,1,3,3,0,0,0,5,2,2,0,5,7,5,1998,1998,1,1,12,13,3,4,2,2,4,0,6,0,6,0,866,866,1,0,1,866,913,0,1779,0,0,2,1,3,1,2,6,6,0,3,1,2,2,546,5,5,2,198,36,0,0,0,0,3,4,1,0,3,2009,8,4,51.0,2.0,0.0,4.0,84.0,197900
50,4,6000,1,1,3,3,0,0,0,3,2,2,0,0,5,8,1925,1997,1,1,13,14,3,4,0,4,4,3,6,0,6,0,884,884,1,0,1,884,464,0,1348,1,0,1,0,3,1,3,5,6,1,1,5,3,1,216,5,5,0,0,0,208,0,0,0,3,4,1,0,5,2009,8,4,21.0,2.0,0.0,4.0,46.0,117000
20,3,9750,1,1,3,3,0,4,0,5,2,2,0,2,7,5,2000,2001,1,1,12,13,2,4,2,2,4,3,6,0,6,0,1630,1630,1,0,1,1630,0,0,1630,0,0,2,0,3,1,2,6,6,1,5,1,3,2,451,5,5,2,74,234,0,0,0,0,3,4,1,0,10,2009,8,4,46.0,1.0,113.0,4.0,86.0,213000
20,3,10140,1,1,3,3,0,4,0,14,2,2,0,2,5,6,1975,1975,1,1,6,6,3,4,1,2,4,3,0,788,6,0,268,1056,1,0,1,1074,0,0,1074,1,0,1,1,3,1,3,6,6,0,3,1,2,2,495,5,5,2,0,88,0,0,0,0,3,2,1,0,7,2006,8,4,49.0,2.0,0.0,4.0,61.0,153500
20,3,14684,1,1,0,3,0,1,0,20,2,2,0,2,7,7,1990,1991,3,1,6,6,2,4,1,2,4,2,0,485,1,177,1496,2158,1,2,1,2196,0,0,2196,0,0,2,0,3,1,2,7,6,1,5,1,2,3,701,5,5,2,84,70,0,0,0,0,3,4,1,0,6,2009,8,4,61.0,1.0,153.0,4.0,76.0,271900
20,2,8900,1,1,3,3,0,4,0,20,2,2,0,2,4,4,1966,1966,1,1,6,6,3,4,1,4,4,3,5,1056,6,0,0,1056,1,4,1,1056,0,0,1056,1,0,1,0,2,1,3,5,6,0,3,5,3,1,384,5,5,2,0,42,0,0,0,0,3,2,1,0,11,2006,8,4,34.8,2.0,0.0,4.0,52.0,107000
20,3,9135,1,1,3,3,0,4,0,5,2,2,0,2,6,5,2003,2003,1,1,12,13,2,4,2,2,4,0,2,340,6,0,1342,1682,1,0,1,1700,0,0,1700,1,0,2,0,3,1,2,7,6,0,3,1,2,2,544,5,5,2,192,23,0,0,0,0,3,4,1,0,5,2006,8,4,41.0,1.0,73.0,4.0,89.0,200000
20,3,7763,1,1,3,3,0,4,0,12,2,2,0,2,5,7,1962,1980,1,1,8,8,3,2,1,4,4,3,5,504,1,108,319,931,1,4,1,1283,0,0,1283,1,0,1,0,3,1,3,6,6,0,3,5,3,2,506,5,5,2,0,0,0,0,0,0,3,4,1,0,10,2008,8,4,41.0,2.0,0.0,4.0,66.0,140000
20,3,10182,1,1,0,3,0,1,0,21,8,2,0,2,8,5,2006,2006,3,1,12,13,2,4,2,0,4,2,2,1220,6,0,440,1660,1,0,1,1660,0,0,1660,1,0,2,0,3,1,2,8,6,1,2,1,2,2,500,5,5,2,322,50,0,0,0,0,3,4,1,0,5,2006,6,5,56.0,3.0,245.0,4.0,92.0,290000
60,3,11218,1,1,3,3,0,4,0,20,2,2,0,5,6,5,1992,1992,1,1,13,14,2,4,2,2,4,3,6,0,6,0,1055,1055,1,0,1,1055,790,0,1845,0,0,2,1,3,1,2,8,6,1,5,1,2,2,462,5,5,2,635,104,0,0,0,0,3,0,3,400,5,2010,8,4,41.0,2.0,0.0,4.0,78.0,189000
50,3,12134,1,1,0,0,0,4,1,8,2,2,0,0,8,7,1988,2005,1,1,13,14,2,4,5,2,4,0,2,427,6,0,132,559,1,2,1,1080,672,0,1752,0,0,2,0,4,1,3,8,6,0,3,2,2,2,492,5,5,2,325,12,0,0,0,0,3,4,1,0,6,2010,8,4,103.0,2.0,0.0,4.0,74.0,164000
30,3,9340,1,1,3,3,0,4,0,7,2,2,0,2,4,6,1941,1950,3,1,8,8,3,4,1,4,4,3,5,344,6,0,328,672,1,4,1,672,0,0,672,1,0,1,0,2,1,3,4,6,0,3,1,3,1,234,5,5,0,0,113,0,0,0,0,3,4,1,0,8,2009,8,4,21.0,2.0,0.0,4.0,29.0,113000
80,3,10246,1,1,0,3,0,1,0,19,2,2,0,7,4,9,1965,2001,1,1,12,13,3,2,1,4,1,0,2,648,6,0,0,648,1,0,1,960,0,0,960,1,1,0,0,0,1,3,3,6,0,3,1,3,1,364,5,5,2,88,0,0,0,0,0,3,4,1,0,5,2006,8,4,38.2,2.0,0.0,4.0,51.0,145000
85,3,10205,1,1,0,3,0,4,0,12,2,2,0,6,5,5,1962,1962,1,1,8,8,3,4,1,4,4,0,1,784,6,0,141,925,1,4,1,999,0,0,999,1,0,1,0,3,1,3,6,6,0,3,1,3,1,300,5,5,2,150,72,0,0,0,0,3,4,1,0,5,2006,8,4,40.0,2.0,0.0,4.0,48.0,134500
20,3,7094,1,1,0,3,0,4,0,19,2,2,0,2,5,5,1966,1966,1,1,12,13,3,4,1,4,4,3,5,180,3,374,340,894,1,4,1,894,0,0,894,0,0,1,0,3,1,3,5,6,0,3,5,2,1,384,5,5,2,0,0,0,0,0,0,3,2,1,0,5,2007,8,4,70.0,2.0,0.0,4.0,52.0,125000
90,4,8930,1,1,3,3,0,4,0,19,5,2,2,0,6,5,1978,1978,1,1,12,13,3,4,3,3,2,4,4,0,4,0,0,0,1,4,1,1318,584,0,1902,0,0,2,0,4,2,3,8,6,0,3,1,3,2,539,5,5,2,0,0,0,0,0,0,3,4,1,0,4,2010,8,4,39.0,2.0,0.0,4.0,64.0,112000
20,1,8640,1,1,3,3,0,4,0,21,2,2,0,2,8,5,2009,2009,1,1,5,5,2,4,2,2,4,2,2,936,6,0,364,1300,1,0,1,1314,0,0,1314,1,0,2,0,3,1,2,6,6,0,3,1,2,2,552,5,5,2,135,112,0,0,0,0,3,4,1,0,9,2009,6,5,43.0,3.0,37.0,4.0,95.0,229456
50,4,6240,1,1,3,3,0,4,0,3,2,2,0,0,4,5,1947,1950,1,1,0,0,3,4,3,3,2,4,4,0,4,0,0,0,1,2,0,672,240,0,912,0,0,1,0,2,1,3,3,6,0,3,6,1,0,0,3,3,0,0,0,0,0,0,0,3,4,1,0,7,2006,8,4,23.0,2.0,0.0,4.0,64.4,80500
160,4,1680,1,1,3,3,0,4,0,2,2,2,3,5,6,5,1971,1971,1,1,5,5,3,4,1,4,4,3,6,0,6,0,672,672,1,4,1,672,546,0,1218,0,0,1,1,3,1,3,7,6,0,3,6,1,0,0,3,3,0,201,0,0,0,0,0,3,4,1,0,4,2006,8,0,0.0,1.0,154.0,4.0,66.4,91500
20,3,7800,1,1,0,3,0,4,0,12,2,2,0,2,5,5,1964,1964,1,1,13,14,3,4,1,4,4,3,5,312,3,600,0,912,1,4,1,912,0,0,912,0,0,1,0,2,1,3,5,6,0,3,1,3,1,288,5,5,2,0,0,0,0,0,0,3,4,1,0,11,2006,8,0,37.0,2.0,0.0,4.0,50.0,115000
20,3,8250,1,1,3,3,0,4,0,19,1,2,0,2,5,5,1968,1968,3,1,6,6,3,4,1,4,4,3,1,250,3,492,210,952,1,0,1,1211,0,0,1211,0,0,1,0,3,1,3,5,6,1,5,1,3,1,322,5,5,2,0,63,0,0,0,0,3,4,1,0,8,2008,8,4,26.0,2.0,0.0,4.0,54.0,134000
50,3,10496,1,1,3,3,0,4,0,12,0,2,0,0,6,6,1949,1950,1,1,13,14,3,4,1,4,4,2,5,196,6,0,844,1040,1,0,1,1168,678,0,1846,0,0,2,0,3,1,3,7,6,1,2,1,3,1,315,5,5,2,0,0,0,0,0,0,3,1,1,0,1,2007,8,4,49.0,1.0,209.0,4.0,35.0,143000
20,3,10680,1,1,3,3,0,4,0,12,2,2,0,2,5,3,1951,1951,3,1,13,14,3,4,1,4,0,3,3,756,6,0,1380,2136,1,4,0,2136,0,0,2136,0,0,2,0,4,1,3,7,4,0,3,5,3,2,528,5,5,2,0,30,0,0,0,0,3,2,1,0,10,2006,8,4,60.0,1.0,19.0,0.0,37.0,137900
60,3,15384,1,1,0,3,0,4,0,8,6,2,0,5,7,5,2004,2005,1,1,12,13,2,4,2,2,4,0,2,724,6,0,64,788,1,0,1,788,702,0,1490,1,0,2,1,3,1,2,8,6,1,2,1,0,2,388,5,5,2,100,75,0,0,0,0,3,4,1,0,2,2008,8,4,31.0,2.0,0.0,4.0,90.0,184000
80,3,10482,1,1,3,3,0,4,0,12,2,2,0,7,6,8,1958,1958,3,1,12,13,3,2,1,4,4,0,2,507,6,0,81,588,1,0,1,1138,0,0,1138,0,1,1,0,3,1,3,6,6,0,3,1,2,1,264,5,5,2,224,0,0,0,0,0,3,3,1,0,6,2007,8,4,36.0,1.0,30.0,4.0,44.0,145000
60,3,14598,1,1,0,3,0,1,0,21,1,2,0,5,6,5,2007,2007,1,1,12,13,2,4,2,2,4,2,6,0,6,0,894,894,1,0,1,894,1039,0,1933,0,0,2,1,4,1,2,9,6,1,2,3,0,3,668,5,5,2,100,18,0,0,0,0,3,4,1,0,1,2008,8,4,57.0,3.0,38.0,4.0,93.0,214000
20,3,8872,1,1,3,3,0,0,0,12,2,2,0,2,5,8,1965,2008,1,1,12,13,3,4,1,4,4,3,0,595,6,0,317,912,1,0,1,912,0,0,912,1,0,1,0,2,1,2,5,6,0,3,5,3,2,576,5,5,2,0,240,0,0,0,0,3,4,1,0,12,2008,8,4,43.0,1.0,199.0,4.0,78.0,147000
120,3,8769,1,1,3,3,0,0,0,16,2,2,4,2,9,5,2008,2008,3,1,8,8,0,4,2,0,4,3,2,1540,6,0,162,1702,1,0,1,1702,0,0,1702,1,0,1,1,1,1,0,7,6,1,2,1,0,3,1052,5,5,2,0,72,0,0,224,0,3,4,1,0,10,2008,6,5,36.0,1.0,308.0,4.0,94.0,367294
80,3,7910,1,1,3,3,0,4,0,12,2,2,0,7,5,5,1960,1960,3,1,3,6,3,4,1,4,4,3,0,666,6,0,409,1075,1,2,1,1507,0,0,1507,0,0,2,0,4,1,3,7,0,0,3,2,3,1,404,5,5,2,0,0,0,0,0,0,3,1,1,0,8,2008,8,4,41.0,2.0,0.0,4.0,46.0,127000
90,3,18890,1,1,0,3,0,4,0,19,1,5,2,0,5,5,1977,1977,5,1,9,10,3,4,1,2,4,3,2,498,5,211,652,1361,1,0,1,1361,1259,0,2620,0,0,2,2,4,2,3,12,6,1,5,3,2,2,600,5,5,0,155,24,145,0,0,0,3,4,0,8300,8,2007,8,4,34.2,2.0,1.0,4.0,63.0,190000
90,3,7728,1,1,3,3,0,4,0,12,2,2,2,7,5,6,1962,1962,3,1,13,14,3,4,1,4,4,0,0,803,6,0,303,1106,1,4,1,1190,0,0,1190,1,0,1,0,3,1,3,6,6,0,3,1,3,2,540,5,5,2,0,18,0,0,0,0,3,1,1,0,5,2006,8,4,41.0,1.0,73.0,4.0,48.0,132500
90,3,9842,1,1,3,3,0,2,0,12,2,2,2,2,4,5,1962,1962,1,1,6,6,3,4,3,3,2,4,4,0,4,0,0,0,1,4,1,1224,0,0,1224,0,0,2,0,2,2,3,6,6,0,3,4,3,2,462,5,5,2,0,0,0,0,0,0,3,4,1,0,3,2007,8,4,41.0,2.0,0.0,4.0,48.0,101800
20,3,12160,1,1,0,3,0,4,0,12,2,2,0,2,5,5,1959,1959,3,1,9,10,3,4,1,4,4,3,5,1000,6,0,188,1188,1,1,1,1188,0,0,1188,1,0,1,0,3,1,3,6,6,0,3,1,2,2,531,5,5,2,0,0,0,0,0,0,3,2,1,0,5,2010,0,0,51.8,1.0,119.0,4.0,45.0,142000
70,2,8525,1,1,3,0,0,4,0,18,2,2,0,5,5,6,1911,1950,1,1,8,8,3,4,2,4,4,0,6,0,6,0,940,940,1,4,0,1024,940,0,1964,0,0,1,1,4,1,3,7,6,0,3,6,1,0,0,3,3,0,0,192,0,0,0,0,3,4,1,0,11,2008,8,0,26.0,2.0,0.0,0.0,33.6,130000
70,3,13132,1,1,3,3,0,4,0,6,2,2,0,5,5,5,1914,1950,1,1,13,14,3,4,0,2,4,2,6,0,6,0,747,747,1,2,1,892,892,0,1784,0,0,1,1,4,1,3,9,6,0,3,5,3,1,180,1,1,0,203,40,0,0,0,0,3,4,1,0,7,2006,8,4,67.0,2.0,0.0,1.0,4.0,138887
160,3,2628,1,1,3,3,0,4,0,16,2,2,3,5,7,5,2003,2003,1,1,12,15,2,4,2,2,4,3,6,0,6,0,764,764,1,0,1,764,862,0,1626,0,0,2,1,2,1,2,6,6,0,3,3,2,2,474,5,5,2,0,27,0,0,0,0,3,4,1,0,6,2010,8,4,7.0,3.0,62.0,4.0,89.0,175500
60,3,12393,1,1,1,3,0,2,0,5,2,2,0,5,7,5,2004,2005,1,1,12,13,2,4,2,2,4,3,6,0,6,0,847,847,1,0,1,847,1101,0,1948,0,0,2,1,4,1,2,8,6,1,2,3,0,2,434,5,5,2,100,48,0,0,0,0,3,4,1,0,9,2006,8,4,12.0,2.0,0.0,4.0,90.0,195000
20,3,13072,1,1,3,3,0,4,0,20,5,2,0,2,6,5,2005,2005,1,1,12,13,2,4,2,2,4,3,6,0,6,0,1141,1141,1,0,1,1141,0,0,1141,0,0,1,1,3,1,3,6,6,0,3,5,3,2,484,5,5,2,0,0,0,0,0,0,3,4,1,0,3,2006,8,0,34.0,2.0,0.0,4.0,91.0,142500
20,3,9037,1,1,0,1,0,4,0,23,2,2,0,2,8,5,2006,2006,3,1,12,13,2,4,2,2,4,0,2,428,6,0,1048,1476,1,0,1,1484,0,0,1484,0,0,2,0,2,1,0,6,6,1,2,1,2,2,472,5,5,2,120,33,0,0,0,0,3,4,1,0,12,2007,8,4,35.0,1.0,12.0,4.0,92.0,265900
60,3,8158,1,1,3,3,0,4,0,5,2,2,0,5,7,5,2003,2003,1,1,12,13,2,4,2,2,4,3,2,550,6,0,334,884,1,0,1,884,884,0,1768,1,0,2,1,3,1,2,8,6,0,3,1,2,2,543,5,5,2,0,63,0,0,0,0,3,4,1,0,7,2008,8,4,36.0,1.0,165.0,4.0,89.0,224900
20,3,9849,1,1,3,3,0,4,0,21,2,2,0,2,7,6,2007,2007,3,1,12,13,2,4,2,2,4,0,6,0,6,0,1689,1689,1,0,1,1689,0,0,1689,0,0,2,0,3,1,2,7,6,0,3,1,2,3,954,5,5,2,0,56,0,0,0,0,3,4,1,0,6,2007,6,5,54.0,3.0,0.0,4.0,93.0,248328
85,3,10625,1,1,3,3,0,4,0,14,2,2,0,6,7,6,1974,1974,1,1,9,10,3,4,1,2,4,1,2,885,3,168,0,1053,1,4,1,1173,0,0,1173,1,0,2,0,3,1,2,6,6,2,5,1,2,2,528,5,5,2,0,120,0,0,0,0,3,2,1,0,1,2010,8,3,56.0,1.0,42.0,4.0,60.0,170000
20,3,13891,1,1,3,3,0,4,0,16,2,2,0,2,10,5,2006,2006,1,1,12,13,0,4,2,0,1,1,2,1386,6,0,690,2076,1,0,1,2076,0,0,2076,1,0,2,1,2,1,0,7,6,1,2,1,0,3,850,5,5,2,216,229,0,0,0,0,3,4,1,0,9,2006,6,5,78.0,1.8,41.4,4.0,92.0,465000
70,3,11435,1,1,0,1,0,0,1,6,2,2,0,5,8,7,1929,1950,1,1,3,12,3,4,2,2,4,3,6,0,6,0,792,792,1,1,1,792,725,0,1517,0,0,1,0,3,1,2,7,6,2,2,5,3,2,400,5,5,2,0,0,0,0,0,0,3,4,1,0,6,2006,8,4,35.0,2.0,0.0,4.0,19.0,230000
80,3,12090,1,1,3,3,0,4,0,14,2,2,0,7,6,7,1984,2003,3,1,12,13,3,4,1,2,4,3,6,0,6,0,585,585,1,0,1,1140,728,0,1868,0,0,3,1,3,1,3,7,6,1,5,3,0,2,477,5,5,2,268,112,0,0,147,0,3,4,1,0,1,2007,8,0,49.0,1.0,38.0,4.0,70.0,178000
60,1,8125,1,1,3,3,0,4,0,21,2,2,0,5,7,5,2005,2006,1,1,12,13,2,4,2,2,4,3,6,0,6,0,756,756,1,0,1,756,797,0,1553,0,0,2,1,3,1,2,6,6,0,3,1,2,2,615,5,5,2,0,45,0,0,0,0,3,4,1,0,3,2006,6,5,36.0,2.0,0.0,4.0,91.0,186500
80,3,12328,1,1,0,3,0,4,0,11,2,2,0,7,6,5,1976,1976,1,1,6,6,3,4,1,4,4,0,2,539,6,0,473,1012,1,4,1,1034,0,0,1034,1,0,1,0,3,1,3,6,6,0,3,1,3,3,888,5,5,2,0,0,0,0,0,0,3,4,1,0,5,2010,8,4,36.4,1.0,213.0,4.0,62.0,169900
75,4,9600,1,0,3,3,0,4,0,17,2,2,0,4,6,5,1917,1950,1,1,0,0,3,4,0,2,4,3,5,319,6,0,416,735,4,1,0,1134,924,0,2058,0,0,1,1,3,1,3,8,6,1,2,5,3,2,396,1,1,1,0,0,259,0,0,0,3,4,1,0,4,2008,8,4,31.0,2.0,0.0,4.0,36.0,129500
20,3,7200,1,1,3,3,0,4,0,12,2,2,0,2,5,7,1950,1950,1,1,8,8,3,4,1,4,4,3,1,534,5,96,246,876,1,4,1,988,0,0,988,0,0,1,0,3,1,3,6,6,0,3,1,3,1,276,5,5,2,0,80,0,0,0,0,3,4,1,0,5,2007,8,4,31.0,2.0,0.0,4.0,36.0,119000
20,3,11160,1,1,3,3,0,0,0,12,2,2,0,2,7,5,1968,1968,3,1,3,3,2,4,1,4,4,3,0,1065,6,0,1045,2110,1,0,1,2110,0,0,2110,1,0,2,1,3,1,0,8,6,2,5,1,0,2,522,5,5,2,0,0,0,0,0,0,3,4,1,0,4,2010,8,4,64.0,2.0,0.0,4.0,54.0,244000
120,3,3136,1,1,0,3,0,0,0,16,2,2,4,2,7,5,2003,2003,1,1,12,15,2,4,2,2,4,3,6,0,6,0,1405,1405,1,0,1,1405,0,0,1405,0,0,2,0,2,1,2,6,6,1,2,1,2,2,478,5,5,2,148,36,0,0,0,0,3,4,1,0,3,2006,8,4,42.8,3.0,105.0,4.0,89.0,171750
20,3,9858,1,1,3,3,0,4,0,11,2,2,0,2,5,6,1968,1968,1,1,6,6,3,4,1,4,4,3,1,510,6,0,354,864,1,4,1,874,0,0,874,1,0,1,0,3,1,3,5,6,0,3,1,2,1,288,5,5,2,33,0,0,0,0,0,3,1,3,600,11,2009,8,4,33.0,2.0,0.0,4.0,54.0,130000
60,3,17542,1,1,0,3,0,4,0,24,2,2,0,5,7,7,1974,2003,1,1,13,14,2,4,1,4,4,1,3,125,0,1031,36,1192,1,4,1,1516,651,0,2167,1,0,2,1,3,1,2,9,6,2,2,1,2,2,518,5,5,2,220,47,0,0,0,0,3,2,1,0,7,2007,8,4,34.8,2.0,0.0,4.0,60.0,294000
60,3,6931,1,1,3,3,0,4,0,7,2,2,0,5,7,5,2003,2004,1,1,12,13,2,4,2,2,4,3,6,0,6,0,746,746,1,0,1,760,896,0,1656,0,0,2,1,3,1,2,7,6,1,2,3,0,2,397,5,5,2,178,128,0,0,0,0,3,4,1,0,7,2008,8,4,31.0,3.0,50.0,4.0,89.0,165400
50,4,6240,1,1,3,3,0,4,0,3,2,2,0,0,6,6,1931,1950,1,1,13,14,3,4,0,4,0,3,3,425,6,0,459,884,1,4,1,959,408,0,1367,0,0,1,0,3,1,3,6,6,1,2,5,3,1,560,5,5,2,0,0,0,0,120,0,3,4,1,0,11,2007,8,4,23.0,2.0,0.0,0.0,64.0,127500
20,3,14303,1,1,0,3,0,0,0,15,2,2,0,2,8,5,1994,1994,3,1,6,6,2,4,2,2,4,1,2,1314,6,0,672,1986,1,0,1,1987,0,0,1987,1,0,2,0,2,1,2,7,6,1,5,1,0,2,691,5,5,2,262,36,0,0,0,0,3,4,1,0,8,2008,8,4,62.0,1.0,279.0,4.0,80.0,301500
30,3,4060,1,1,3,3,0,0,0,7,1,2,0,2,5,8,1922,1950,1,1,13,14,3,4,2,1,4,3,6,0,6,0,864,864,1,0,1,864,0,0,864,0,0,1,0,2,1,3,4,6,0,3,6,1,0,0,3,3,2,0,96,0,0,0,0,3,4,1,0,7,2009,8,4,27.0,2.0,0.0,4.0,53.8,99900
80,3,9587,1,1,0,3,0,4,0,8,2,2,0,7,7,5,2005,2005,1,1,12,13,2,4,2,2,4,1,2,655,6,0,201,856,1,0,1,1166,0,0,1166,1,0,2,0,2,1,2,5,6,0,3,1,0,2,400,5,5,2,212,0,0,0,0,0,3,4,1,0,7,2008,8,4,30.0,3.0,120.0,4.0,91.0,190000
20,3,9750,1,1,3,3,0,2,0,12,2,2,0,2,6,8,1969,1969,1,1,6,6,3,4,1,2,4,3,0,602,3,438,14,1054,1,2,1,1054,0,0,1054,1,0,1,1,3,1,3,6,6,0,3,1,3,2,460,5,5,2,180,0,0,0,80,0,3,4,1,0,7,2008,8,4,36.0,2.0,0.0,4.0,55.0,151000
60,3,24682,1,1,2,3,0,1,0,8,6,2,0,5,6,5,1999,1999,1,1,12,13,3,4,2,2,4,3,6,0,6,0,841,841,1,0,1,892,783,0,1675,0,0,2,1,3,1,3,7,6,1,5,3,0,2,502,5,5,2,0,103,0,0,0,0,3,4,1,0,6,2009,8,4,41.4,2.0,0.0,4.0,85.0,181000
20,3,9600,1,1,3,3,0,4,0,12,2,2,0,2,5,6,1956,1956,3,1,8,8,3,4,1,4,4,3,5,504,6,0,546,1050,1,2,1,1050,0,0,1050,0,0,1,0,2,1,3,5,6,0,3,1,3,1,338,5,5,2,0,0,0,0,0,0,3,4,1,0,6,2009,8,4,51.0,2.0,0.0,4.0,42.0,128900
